endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:27.717756 UTC,8698205318502882948,"[{""housing"":""no"",""job"":""admin."",""duration"":18,""day"":27,""loan"":""no"",""month"":""apr"",""previous"":0,""balance"":3049,""education"":""secondary"",""default"":""yes"",""poutcome"":""failure"",""pdays"":-1,""campaign"":1,""martial"":""married"",""age"":72,""contact"":""telephone""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:31.786394 UTC,1569496322606647823,"[{""job"":""housemaid"",""previous"":0,""age"":80,""loan"":""yes"",""default"":""no"",""martial"":""single"",""day"":2,""pdays"":-1,""education"":""unknown"",""poutcome"":""success"",""housing"":""yes"",""month"":""mar"",""contact"":""cellular"",""campaign"":1,""balance"":79003,""duration"":480}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:35.823798 UTC,1358403318321081707,"[{""previous"":0,""balance"":45576,""loan"":""no"",""month"":""oct"",""job"":""unemployed"",""poutcome"":""other"",""housing"":""yes"",""default"":""no"",""contact"":""unknown"",""campaign"":1,""day"":12,""age"":19,""education"":""primary"",""duration"":189,""pdays"":-1,""martial"":""single""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:39.791953 UTC,5929910800211856063,"[{""default"":""no"",""loan"":""no"",""education"":""secondary"",""job"":""entrepreneur"",""housing"":""yes"",""day"":7,""duration"":837,""contact"":""telephone"",""age"":81,""previous"":0,""pdays"":-1,""poutcome"":""failure"",""balance"":93541,""martial"":""single"",""month"":""nov"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:43.836820 UTC,8183875899805863417,"[{""pdays"":-1,""job"":""technician"",""contact"":""unknown"",""default"":""yes"",""month"":""may"",""age"":35,""education"":""unknown"",""campaign"":1,""housing"":""yes"",""martial"":""single"",""previous"":0,""duration"":684,""poutcome"":""unknown"",""balance"":75089,""day"":14,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:47.895079 UTC,3158421099136700138,"[{""day"":21,""month"":""nov"",""housing"":""no"",""education"":""primary"",""martial"":""single"",""default"":""yes"",""poutcome"":""failure"",""previous"":0,""age"":76,""contact"":""cellular"",""campaign"":1,""duration"":798,""pdays"":-1,""job"":""unemployed"",""loan"":""no"",""balance"":5606}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:52.006800 UTC,1986823696393758986,"[{""day"":9,""contact"":""unknown"",""age"":69,""pdays"":-1,""job"":""entrepreneur"",""poutcome"":""other"",""housing"":""yes"",""month"":""mar"",""previous"":0,""duration"":709,""education"":""unknown"",""loan"":""no"",""campaign"":1,""default"":""no"",""martial"":""divorced"",""balance"":95319}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:08:55.998779 UTC,4486795009790965232,"[{""previous"":0,""loan"":""no"",""housing"":""yes"",""contact"":""unknown"",""campaign"":1,""poutcome"":""unknown"",""job"":""unemployed"",""education"":""tertiary"",""day"":23,""month"":""apr"",""default"":""yes"",""martial"":""married"",""pdays"":-1,""duration"":224,""balance"":59493,""age"":33}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:00.246095 UTC,5346843890353956058,"[{""duration"":481,""martial"":""married"",""poutcome"":""failure"",""default"":""no"",""education"":""tertiary"",""housing"":""yes"",""loan"":""no"",""balance"":14754,""campaign"":1,""day"":5,""contact"":""unknown"",""previous"":0,""job"":""self-employed"",""age"":87,""month"":""may"",""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:04.209376 UTC,5227723581571670813,"[{""default"":""yes"",""pdays"":-1,""balance"":96611,""day"":14,""poutcome"":""success"",""housing"":""yes"",""previous"":0,""job"":""unknown"",""month"":""may"",""education"":""unknown"",""martial"":""married"",""contact"":""cellular"",""loan"":""no"",""duration"":635,""campaign"":1,""age"":44}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:08.134525 UTC,5398892890896143238,"[{""default"":""yes"",""loan"":""yes"",""campaign"":1,""housing"":""yes"",""previous"":0,""pdays"":-1,""poutcome"":""failure"",""balance"":64247,""day"":20,""age"":78,""education"":""secondary"",""job"":""housemaid"",""duration"":686,""month"":""mar"",""martial"":""divorced"",""contact"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:12.437008 UTC,6889475552705800598,"[{""education"":""tertiary"",""campaign"":1,""previous"":0,""loan"":""no"",""balance"":24073,""martial"":""married"",""job"":""entrepreneur"",""duration"":843,""contact"":""unknown"",""poutcome"":""other"",""pdays"":-1,""default"":""yes"",""housing"":""no"",""day"":3,""age"":89,""month"":""dec""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:16.405060 UTC,2450286369880165088,"[{""pdays"":-1,""age"":29,""loan"":""no"",""campaign"":1,""day"":12,""poutcome"":""unknown"",""job"":""blue-collar"",""housing"":""yes"",""martial"":""single"",""balance"":90313,""contact"":""unknown"",""duration"":385,""education"":""primary"",""previous"":0,""default"":""no"",""month"":""oct""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:20.355162 UTC,1155638590333184200,"[{""job"":""unknown"",""contact"":""cellular"",""martial"":""divorced"",""age"":97,""loan"":""no"",""campaign"":1,""previous"":0,""balance"":27059,""month"":""sep"",""poutcome"":""failure"",""housing"":""no"",""day"":29,""default"":""yes"",""pdays"":-1,""duration"":703,""education"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:24.504853 UTC,8607105960392684565,"[{""default"":""no"",""day"":31,""housing"":""yes"",""poutcome"":""other"",""age"":22,""duration"":565,""campaign"":1,""education"":""unknown"",""job"":""services"",""pdays"":-1,""contact"":""telephone"",""martial"":""married"",""balance"":63833,""previous"":0,""loan"":""no"",""month"":""mar""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:28.502322 UTC,9173980351295521718,"[{""martial"":""divorced"",""previous"":0,""education"":""primary"",""housing"":""no"",""duration"":333,""balance"":86650,""default"":""yes"",""age"":45,""month"":""jul"",""poutcome"":""unknown"",""pdays"":-1,""contact"":""unknown"",""campaign"":1,""day"":1,""loan"":""yes"",""job"":""management""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:32.471575 UTC,4135628929813970865,"[{""job"":""unemployed"",""poutcome"":""unknown"",""housing"":""no"",""day"":24,""loan"":""yes"",""education"":""tertiary"",""age"":72,""balance"":82953,""default"":""no"",""campaign"":1,""duration"":739,""contact"":""unknown"",""previous"":0,""month"":""oct"",""martial"":""married"",""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:36.422440 UTC,8537466381205790896,"[{""loan"":""no"",""contact"":""unknown"",""job"":""entrepreneur"",""martial"":""married"",""campaign"":1,""default"":""no"",""month"":""may"",""education"":""unknown"",""previous"":0,""pdays"":-1,""duration"":117,""day"":9,""poutcome"":""success"",""age"":49,""housing"":""no"",""balance"":856}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:40.459844 UTC,7265531854107717899,"[{""day"":20,""job"":""blue-collar"",""month"":""nov"",""loan"":""yes"",""balance"":1284,""education"":""unknown"",""age"":82,""pdays"":-1,""default"":""yes"",""previous"":0,""housing"":""no"",""contact"":""unknown"",""poutcome"":""other"",""duration"":634,""martial"":""single"",""campaign"":1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:44.445166 UTC,2421747801983074011,"[{""pdays"":-1,""day"":3,""contact"":""telephone"",""balance"":90885,""poutcome"":""other"",""previous"":0,""default"":""no"",""loan"":""no"",""martial"":""married"",""age"":91,""duration"":450,""job"":""self-employed"",""campaign"":1,""education"":""secondary"",""housing"":""no"",""month"":""jul""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:48.607956 UTC,227933302654653768,"[{""previous"":0,""pdays"":-1,""month"":""nov"",""contact"":""telephone"",""loan"":""yes"",""balance"":58864,""age"":40,""duration"":853,""day"":4,""default"":""no"",""housing"":""yes"",""education"":""unknown"",""job"":""entrepreneur"",""poutcome"":""success"",""martial"":""divorced"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:52.568017 UTC,1907493085230182706,"[{""duration"":108,""poutcome"":""unknown"",""education"":""secondary"",""day"":3,""campaign"":1,""default"":""yes"",""loan"":""no"",""contact"":""unknown"",""previous"":0,""martial"":""divorced"",""month"":""dec"",""pdays"":-1,""job"":""unknown"",""balance"":3093,""housing"":""no"",""age"":64}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:09:56.530108 UTC,8741818506428062944,"[{""contact"":""telephone"",""day"":9,""duration"":583,""poutcome"":""unknown"",""housing"":""no"",""month"":""sep"",""job"":""admin."",""age"":44,""default"":""yes"",""pdays"":-1,""balance"":22224,""education"":""primary"",""previous"":0,""campaign"":1,""martial"":""married"",""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:00.704484 UTC,1152944537833215758,"[{""duration"":455,""month"":""feb"",""contact"":""cellular"",""housing"":""yes"",""previous"":0,""education"":""primary"",""martial"":""divorced"",""job"":""technician"",""age"":35,""day"":27,""balance"":60179,""default"":""yes"",""poutcome"":""failure"",""pdays"":-1,""loan"":""yes"",""campaign"":1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:04.738316 UTC,3297292968197981346,"[{""job"":""unemployed"",""loan"":""no"",""age"":57,""pdays"":-1,""previous"":0,""duration"":439,""balance"":39692,""campaign"":1,""poutcome"":""success"",""housing"":""yes"",""education"":""primary"",""martial"":""married"",""contact"":""telephone"",""day"":1,""default"":""yes"",""month"":""sep""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:08.665280 UTC,3108486321761214908,"[{""duration"":512,""day"":22,""poutcome"":""other"",""housing"":""yes"",""previous"":0,""default"":""yes"",""contact"":""telephone"",""campaign"":1,""job"":""services"",""pdays"":-1,""loan"":""no"",""balance"":63499,""age"":26,""month"":""sep"",""education"":""unknown"",""martial"":""married""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:12.771233 UTC,5864982404373676069,"[{""age"":71,""pdays"":-1,""campaign"":1,""job"":""technician"",""previous"":0,""loan"":""yes"",""month"":""sep"",""day"":28,""martial"":""married"",""default"":""yes"",""education"":""unknown"",""duration"":118,""poutcome"":""success"",""balance"":33989,""housing"":""no"",""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:16.909836 UTC,505046404470930563,"[{""education"":""tertiary"",""contact"":""cellular"",""previous"":0,""month"":""may"",""day"":24,""loan"":""yes"",""age"":18,""duration"":707,""poutcome"":""unknown"",""job"":""technician"",""housing"":""yes"",""default"":""yes"",""campaign"":1,""martial"":""single"",""pdays"":-1,""balance"":54921}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:20.945339 UTC,9142938821279669882,"[{""housing"":""yes"",""pdays"":-1,""duration"":155,""month"":""feb"",""poutcome"":""success"",""education"":""primary"",""default"":""no"",""martial"":""married"",""loan"":""no"",""campaign"":1,""previous"":0,""day"":22,""age"":18,""contact"":""telephone"",""balance"":23730,""job"":""technician""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:25.065362 UTC,5135618715289071484,"[{""campaign"":1,""contact"":""cellular"",""education"":""primary"",""loan"":""no"",""housing"":""yes"",""duration"":800,""poutcome"":""other"",""day"":8,""age"":28,""month"":""may"",""pdays"":-1,""balance"":70351,""previous"":0,""job"":""technician"",""martial"":""divorced"",""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:29.006595 UTC,2811133002213066334,"[{""pdays"":-1,""job"":""technician"",""loan"":""yes"",""contact"":""telephone"",""martial"":""married"",""age"":67,""housing"":""no"",""day"":21,""previous"":0,""default"":""no"",""month"":""feb"",""poutcome"":""other"",""duration"":984,""balance"":4465,""campaign"":1,""education"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:33.117405 UTC,4781090196465067150,"[{""martial"":""divorced"",""job"":""management"",""default"":""no"",""campaign"":1,""loan"":""no"",""housing"":""yes"",""education"":""tertiary"",""previous"":0,""month"":""jan"",""duration"":724,""balance"":75237,""poutcome"":""success"",""pdays"":-1,""age"":79,""contact"":""unknown"",""day"":17}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:37.051749 UTC,3733411911284533989,"[{""default"":""no"",""job"":""management"",""age"":92,""day"":22,""martial"":""single"",""loan"":""yes"",""poutcome"":""other"",""education"":""unknown"",""housing"":""no"",""previous"":0,""campaign"":1,""duration"":771,""balance"":73583,""month"":""sep"",""contact"":""unknown"",""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:41.419858 UTC,2362413611511840483,"[{""duration"":704,""education"":""primary"",""pdays"":-1,""martial"":""single"",""loan"":""yes"",""day"":16,""age"":27,""previous"":0,""contact"":""telephone"",""month"":""sep"",""campaign"":1,""poutcome"":""success"",""default"":""yes"",""housing"":""yes"",""job"":""unemployed"",""balance"":133}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:45.592840 UTC,2114297984549843367,"[{""pdays"":-1,""loan"":""yes"",""balance"":67649,""martial"":""married"",""education"":""secondary"",""age"":38,""job"":""admin."",""day"":17,""contact"":""cellular"",""month"":""oct"",""poutcome"":""success"",""default"":""no"",""housing"":""no"",""previous"":0,""duration"":840,""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:50.085141 UTC,6486270551543186368,"[{""martial"":""divorced"",""day"":24,""default"":""no"",""education"":""secondary"",""age"":92,""job"":""blue-collar"",""campaign"":1,""loan"":""no"",""poutcome"":""unknown"",""previous"":0,""pdays"":-1,""housing"":""yes"",""duration"":580,""balance"":56088,""month"":""jul"",""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:54.277354 UTC,5158263387887204588,"[{""martial"":""single"",""loan"":""yes"",""campaign"":1,""duration"":987,""job"":""unemployed"",""poutcome"":""unknown"",""default"":""yes"",""contact"":""cellular"",""balance"":2274,""pdays"":-1,""day"":9,""month"":""jun"",""age"":21,""education"":""tertiary"",""previous"":0,""housing"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:10:58.257363 UTC,6256850384057103899,"[{""job"":""entrepreneur"",""day"":17,""education"":""unknown"",""campaign"":1,""age"":51,""default"":""yes"",""balance"":14514,""housing"":""no"",""month"":""feb"",""loan"":""no"",""contact"":""unknown"",""previous"":0,""poutcome"":""unknown"",""martial"":""divorced"",""duration"":488,""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:02.374398 UTC,8135641969944614966,"[{""day"":16,""previous"":0,""balance"":81863,""age"":72,""pdays"":-1,""default"":""no"",""contact"":""unknown"",""campaign"":1,""poutcome"":""unknown"",""housing"":""yes"",""loan"":""yes"",""duration"":760,""education"":""unknown"",""month"":""apr"",""martial"":""divorced"",""job"":""blue-collar""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:22.416685 UTC,4940936533388433733,"[{""pdays"":-1,""balance"":48538,""age"":48,""housing"":""yes"",""previous"":0,""loan"":""yes"",""duration"":528,""campaign"":1,""education"":""primary"",""default"":""yes"",""month"":""jan"",""martial"":""divorced"",""job"":""unknown"",""poutcome"":""other"",""contact"":""telephone"",""day"":25}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:29.448292 UTC,1617169043824967312,"[{""campaign"":1,""age"":89,""default"":""no"",""poutcome"":""failure"",""duration"":992,""loan"":""yes"",""education"":""secondary"",""housing"":""yes"",""martial"":""single"",""previous"":0,""day"":30,""contact"":""cellular"",""job"":""blue-collar"",""balance"":74579,""month"":""oct"",""pdays"":-1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:33.529989 UTC,2537094717858250044,"[{""loan"":""no"",""poutcome"":""other"",""campaign"":1,""day"":26,""martial"":""married"",""age"":69,""balance"":64519,""education"":""tertiary"",""default"":""no"",""pdays"":-1,""previous"":0,""job"":""services"",""housing"":""yes"",""month"":""mar"",""contact"":""unknown"",""duration"":923}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:40.123801 UTC,6225365755837935093,"[{""default"":""yes"",""campaign"":1,""martial"":""divorced"",""duration"":237,""poutcome"":""success"",""month"":""apr"",""previous"":0,""contact"":""telephone"",""housing"":""yes"",""balance"":74038,""pdays"":-1,""education"":""primary"",""age"":52,""loan"":""yes"",""job"":""self-employed"",""day"":8}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:44.594227 UTC,8518504944096751386,"[{""previous"":0,""contact"":""cellular"",""poutcome"":""failure"",""job"":""admin."",""day"":15,""education"":""secondary"",""loan"":""yes"",""pdays"":-1,""duration"":852,""martial"":""married"",""campaign"":1,""age"":61,""default"":""yes"",""housing"":""no"",""balance"":32756,""month"":""oct""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:50.677543 UTC,7847750103270816355,"[{""month"":""jun"",""age"":67,""loan"":""yes"",""previous"":0,""contact"":""unknown"",""default"":""yes"",""housing"":""yes"",""campaign"":1,""martial"":""single"",""poutcome"":""unknown"",""job"":""admin."",""day"":31,""pdays"":-1,""education"":""primary"",""duration"":520,""balance"":71237}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:54.735936 UTC,2026953612028612463,"[{""poutcome"":""unknown"",""duration"":500,""campaign"":1,""default"":""no"",""day"":6,""balance"":71413,""contact"":""cellular"",""month"":""may"",""previous"":0,""housing"":""no"",""age"":77,""loan"":""no"",""martial"":""married"",""job"":""blue-collar"",""pdays"":-1,""education"":""secondary""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:11:58.876284 UTC,2495513878249118837,"[{""age"":69,""martial"":""married"",""pdays"":-1,""housing"":""no"",""day"":6,""education"":""secondary"",""default"":""yes"",""loan"":""no"",""contact"":""unknown"",""duration"":802,""balance"":77728,""job"":""student"",""poutcome"":""success"",""previous"":0,""campaign"":1,""month"":""mar""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:02.854107 UTC,7487785614675086992,"[{""job"":""housemaid"",""martial"":""married"",""contact"":""unknown"",""loan"":""yes"",""day"":4,""balance"":5995,""month"":""apr"",""campaign"":1,""previous"":0,""default"":""no"",""duration"":236,""education"":""primary"",""pdays"":-1,""housing"":""no"",""poutcome"":""unknown"",""age"":73}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:06.789502 UTC,6151893125207045811,"[{""previous"":0,""month"":""jun"",""duration"":257,""housing"":""no"",""job"":""retired"",""pdays"":-1,""martial"":""divorced"",""default"":""no"",""contact"":""cellular"",""balance"":61814,""campaign"":1,""poutcome"":""failure"",""loan"":""yes"",""education"":""tertiary"",""age"":45,""day"":30}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:10.764406 UTC,4088637289721746203,"[{""education"":""secondary"",""martial"":""single"",""balance"":84527,""default"":""yes"",""pdays"":-1,""duration"":290,""age"":93,""contact"":""telephone"",""poutcome"":""unknown"",""previous"":0,""campaign"":1,""job"":""blue-collar"",""housing"":""no"",""day"":12,""loan"":""no"",""month"":""mar""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:15.018770 UTC,5872532490979415967,"[{""default"":""yes"",""duration"":232,""month"":""feb"",""poutcome"":""other"",""loan"":""no"",""job"":""retired"",""previous"":0,""contact"":""unknown"",""day"":10,""age"":90,""campaign"":1,""pdays"":-1,""housing"":""yes"",""balance"":49850,""education"":""unknown"",""martial"":""single""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:19.761521 UTC,5866824913645921031,"[{""age"":74,""housing"":""no"",""previous"":0,""campaign"":1,""default"":""no"",""month"":""feb"",""martial"":""divorced"",""poutcome"":""failure"",""balance"":22992,""contact"":""telephone"",""duration"":558,""job"":""admin."",""education"":""tertiary"",""day"":15,""pdays"":-1,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:23.985840 UTC,6225787733236042061,"[{""duration"":19,""month"":""may"",""contact"":""cellular"",""loan"":""no"",""default"":""yes"",""campaign"":1,""age"":79,""housing"":""no"",""poutcome"":""unknown"",""martial"":""single"",""day"":25,""job"":""retired"",""previous"":0,""education"":""primary"",""balance"":18341,""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:28.235957 UTC,2000272424166677724,"[{""job"":""student"",""poutcome"":""failure"",""age"":56,""contact"":""cellular"",""duration"":574,""default"":""no"",""pdays"":-1,""campaign"":1,""day"":13,""month"":""nov"",""martial"":""married"",""loan"":""yes"",""balance"":45905,""education"":""primary"",""previous"":0,""housing"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:32.530776 UTC,5946218560588588176,"[{""pdays"":-1,""contact"":""unknown"",""balance"":51985,""poutcome"":""unknown"",""default"":""no"",""day"":11,""duration"":402,""education"":""tertiary"",""month"":""aug"",""age"":25,""martial"":""single"",""housing"":""no"",""loan"":""yes"",""campaign"":1,""previous"":0,""job"":""entrepreneur""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:36.603467 UTC,6214058288959597458,"[{""poutcome"":""success"",""contact"":""telephone"",""duration"":191,""loan"":""no"",""balance"":17174,""martial"":""married"",""month"":""feb"",""default"":""no"",""education"":""tertiary"",""campaign"":1,""age"":43,""previous"":0,""pdays"":-1,""job"":""admin."",""housing"":""no"",""day"":21}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:40.689954 UTC,4672589741229042582,"[{""month"":""jul"",""duration"":111,""poutcome"":""success"",""previous"":0,""default"":""no"",""pdays"":-1,""job"":""services"",""loan"":""no"",""housing"":""no"",""education"":""primary"",""contact"":""unknown"",""martial"":""divorced"",""day"":13,""balance"":2178,""age"":38,""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:44.713931 UTC,709369512054169257,"[{""loan"":""no"",""campaign"":1,""poutcome"":""other"",""housing"":""yes"",""job"":""entrepreneur"",""previous"":0,""duration"":398,""balance"":4739,""day"":28,""martial"":""divorced"",""contact"":""unknown"",""pdays"":-1,""age"":97,""month"":""feb"",""education"":""secondary"",""default"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:48.785346 UTC,7789402112994719509,"[{""loan"":""yes"",""contact"":""cellular"",""previous"":0,""pdays"":-1,""month"":""sep"",""education"":""primary"",""age"":90,""housing"":""no"",""balance"":20632,""day"":14,""campaign"":1,""job"":""management"",""martial"":""single"",""poutcome"":""other"",""duration"":383,""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:52.846053 UTC,7601758519767913737,"[{""martial"":""single"",""balance"":83636,""housing"":""yes"",""day"":12,""previous"":0,""job"":""unemployed"",""campaign"":1,""duration"":442,""age"":27,""contact"":""cellular"",""pdays"":-1,""default"":""yes"",""month"":""may"",""loan"":""yes"",""poutcome"":""unknown"",""education"":""secondary""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:12:56.970592 UTC,2543150179442726877,"[{""pdays"":-1,""previous"":0,""contact"":""unknown"",""default"":""no"",""housing"":""no"",""month"":""sep"",""balance"":77501,""day"":21,""job"":""management"",""campaign"":1,""education"":""secondary"",""poutcome"":""unknown"",""loan"":""no"",""age"":31,""martial"":""single"",""duration"":775}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:01.142172 UTC,7438611504159311330,"[{""education"":""tertiary"",""loan"":""yes"",""job"":""services"",""day"":18,""contact"":""cellular"",""campaign"":1,""month"":""jul"",""poutcome"":""unknown"",""martial"":""married"",""previous"":0,""housing"":""no"",""pdays"":-1,""default"":""no"",""balance"":72182,""age"":29,""duration"":983}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:05.198227 UTC,9127794735882344697,"[{""housing"":""yes"",""default"":""no"",""balance"":31828,""duration"":350,""age"":74,""education"":""primary"",""job"":""unknown"",""martial"":""single"",""day"":26,""month"":""aug"",""contact"":""cellular"",""pdays"":-1,""campaign"":1,""poutcome"":""other"",""previous"":0,""loan"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:13:09.358438 UTC,1881791186106759821,"[{""month"":""aug"",""contact"":""telephone"",""balance"":5721,""loan"":""no"",""default"":""yes"",""duration"":717,""poutcome"":""unknown"",""campaign"":1,""age"":78,""martial"":""divorced"",""job"":""technician"",""education"":""unknown"",""housing"":""no"",""day"":25,""previous"":0,""pdays"":-1}]","[""yes""]"
